Watching for file changes with StatReloader
[13/Jan/2026 21:45:30] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 17139
[13/Jan/2026 21:45:30] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:45:30] "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 558
[13/Jan/2026 21:46:01] "GET /admin/dashboard/auditoriavts/add/ HTTP/1.1" 200 15382
[13/Jan/2026 21:46:01] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:46:38] "POST /admin/dashboard/auditoriavts/add/ HTTP/1.1" 302 0
[13/Jan/2026 21:46:38] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 17654
[13/Jan/2026 21:46:38] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:46:43] "GET /admin/dashboard/auditoriavts/add/ HTTP/1.1" 200 15382
[13/Jan/2026 21:46:43] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:46:58] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 17406
[13/Jan/2026 21:46:58] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:47:08] "GET /admin/dashboard/auditoriavts/V-LIM-003/change/ HTTP/1.1" 200 15794
[13/Jan/2026 21:47:08] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:47:25] "POST /admin/dashboard/auditoriavts/V-LIM-003/change/ HTTP/1.1" 302 0
[13/Jan/2026 21:47:25] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 17656
[13/Jan/2026 21:47:25] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:47:42] "GET /admin/dashboard/auditoriavts/add/ HTTP/1.1" 200 15382
[13/Jan/2026 21:47:42] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:49:20] "POST /admin/dashboard/auditoriavts/add/ HTTP/1.1" 302 0
[13/Jan/2026 21:49:20] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 18196
[13/Jan/2026 21:49:20] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:49:22] "GET /admin/dashboard/auditoriavts/V-LIM-002/change/ HTTP/1.1" 200 15764
[13/Jan/2026 21:49:22] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:49:31] "POST /admin/dashboard/auditoriavts/V-LIM-002/change/ HTTP/1.1" 302 0
